"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000024427",927.612985794334,-0.553422631177319,0.139886305685174,-3.95623165875038,7.61413277787558e-05,0.0032407490184162
"ENSMUSG00000024539",2494.49574100903,-0.370812863557517,0.104284185996699,-3.55579189704999,0.000376842286178247,0.00921560511895009
"ENSMUSG00000024580",1609.7566554801,-0.424631905700411,0.0832327720868404,-5.10173931558322,3.36546106116879e-07,8.07947658980592e-05
"ENSMUSG00000024592",465.30229195026,-0.424881076096929,0.138160791572526,-3.07526521280744,0.0021031544471253,0.0287015753012416
"ENSMUSG00000024614",6239.79216842196,-0.291286841966861,0.0813098423969123,-3.58243028617557,0.000340412478032695,0.00854540602071766
"ENSMUSG00000024811",7569.41042625138,-0.267865323425158,0.0826550035599573,-3.24076355802042,0.00119210016183471,0.0198688436074214
"ENSMUSG00000024816",656.045810650498,-0.299384109440802,0.106034939560951,-2.82344773034655,0.00475101721817608,0.048931171289312
"ENSMUSG00000024817",2259.49692772528,-0.444643500078411,0.109860135483449,-4.04735983732151,5.17985800288358e-05,0.0025225908474043
"ENSMUSG00000024924",6681.16098068964,-0.260409853858519,0.0793062430873248,-3.28359841194065,0.00102490853849262,0.0180098618954708
"ENSMUSG00000025019",662.02307944345,-0.616649877138851,0.141051691151058,-4.37180066475386,1.23226006117849e-05,0.000929374900123332
"ENSMUSG00000025025",4954.82251478732,-0.214346272363006,0.0693515700648641,-3.09071982310609,0.00199671944500459,0.0277376389079896
"ENSMUSG00000025103",3969.96017313242,-0.263659871284042,0.0794344583385787,-3.31921280510565,0.000902716075155658,0.0166523760833638
"ENSMUSG00000025198",743.667134713672,-0.333740564840958,0.117075149394631,-2.85065247891337,0.00436296257352379,0.0464211592170493
"ENSMUSG00000025240",2725.82204199022,-0.358537320915057,0.0974069845257687,-3.68081737321626,0.000232487483182621,0.00652074896758107
"ENSMUSG00000025262",3580.40819654218,-0.302156068795984,0.0904617551767313,-3.34015262257154,0.000837323599534203,0.015735590688049
