"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000040616",605.522488802863,0.353688461525199,0.116768023987464,3.02898387287234,0.00245377781324267,0.0318358991073157
"ENSMUSG00000040618",1227.25999028672,0.289325722757959,0.091396276429863,3.16561827308124,0.00154753733743197,0.0233431627579893
"ENSMUSG00000040653",502.358639820483,-0.433795174709907,0.153927507659022,-2.81817838349493,0.00482969692298509,0.0493242564723073
"ENSMUSG00000040697",2139.1779193837,0.241464189814178,0.0780920844053244,3.09204436855465,0.00198783135424716,0.027681850844071
"ENSMUSG00000040710",477.258734157361,-0.771879580022963,0.15676696248243,-4.92373882736596,8.49061396185658e-07,0.000140507296096937
"ENSMUSG00000040740",365.387122240486,0.492161322754382,0.136526646962322,3.60487372761895,0.000312304736973428,0.00803932522612449
"ENSMUSG00000040759",1622.00914127181,-0.686578262606932,0.156087615299879,-4.39867225396367,1.08915161817693e-05,0.000843844969628444
"ENSMUSG00000040760",6390.81663798409,-0.257094985434098,0.0850091634666069,-3.02432084907046,0.00249192008587235,0.0321291814400107
"ENSMUSG00000040774",1953.70358440339,-0.272741686023554,0.096717598840233,-2.81997991362558,0.00480266556445099,0.0491660267543946
"ENSMUSG00000040782",2520.30964769232,-0.261974316340745,0.0771314506958355,-3.39646556595738,0.000682621454821172,0.0136404252021417
"ENSMUSG00000040820",944.861940802786,0.33195086640566,0.109500099452296,3.03151200835463,0.00243332241373729,0.0316369035409245
"ENSMUSG00000040822",657.054043695182,-0.353728370917792,0.121727106753511,-2.90591290922627,0.00366183353765924,0.0416383940289538
"ENSMUSG00000040943",1611.32584432497,0.370320301103593,0.124148435911504,2.98288333948537,0.00285546812302291,0.0350658891620501
"ENSMUSG00000041000",7332.15336387011,0.515051694690277,0.101722800243624,5.06328663246329,4.1208954918897e-07,9.62200872044656e-05
"ENSMUSG00000041084",1010.58340680387,-0.374268198476456,0.123516057662785,-3.03011774791466,0.00244458413302325,0.031759097978187
"ENSMUSG00000041115",4705.60839887448,0.394244088544838,0.104742477696144,3.76393701215025,0.000167259030368074,0.00521193815836163
"ENSMUSG00000041120",2794.9479219204,0.818093851801778,0.162436992668683,5.03637649504146,4.7442697590235e-07,0.000105020880574748
"ENSMUSG00000041126",1492.76059941699,-0.325418797739325,0.115624780780456,-2.81443818135506,0.00488625745647611,0.0497521818755293
"ENSMUSG00000041164",6311.15478088424,0.270091959316154,0.0941436651184,2.8689339742241,0.00411857763486716,0.0447141119658031
"ENSMUSG00000041180",515.269587767397,-0.348759064258344,0.123360341467796,-2.82715709204963,0.00469632831148604,0.0486028634300422
"ENSMUSG00000041193",135.536262411952,0.926829118207255,0.239369039107391,3.87196740924979,0.000107960390253525,0.00400911732433841
"ENSMUSG00000041205",1675.6598272682,-0.422993171468379,0.110974801533566,-3.81161457937313,0.000138062032364063,0.00463119420529111
"ENSMUSG00000041235",8133.80444912971,0.25698263950935,0.0908877161739653,2.82747383615039,0.00469168491312021,0.0485843070134471
"ENSMUSG00000041360",1257.59614756126,-0.290319234649998,0.100452126999999,-2.89012530964127,0.0038508829036065,0.0428168943848486
"ENSMUSG00000041483",2526.00055502834,-0.252073194446157,0.0872941597041325,-2.88762954246324,0.00388156734126889,0.0431018340924613
"ENSMUSG00000041552",1227.60685819275,-0.617123352258078,0.135256724645576,-4.56260754409937,5.05221998874824e-06,0.000473159833561614
"ENSMUSG00000041598",3280.91111359757,-0.257805788954877,0.0839998839184973,-3.06912077646462,0.00214689778460751,0.0291817166974761
"ENSMUSG00000041607",103398.26182878,-0.470682135942958,0.114647453869744,-4.10547395564249,4.03486744187372e-05,0.00207820946895659
"ENSMUSG00000041617",2264.48708067512,0.416698682690597,0.115268769334371,3.61501805820307,0.000300326686752066,0.00781537156593734
"ENSMUSG00000041679",198.829317081935,0.563042769959788,0.173742561843533,3.24067265951131,0.00119248031741814,0.0198688436074214
"ENSMUSG00000041729",11103.5906873189,0.264202149920471,0.0748611233394338,3.52923036864584,0.000416770161389844,0.00971798550053336
"ENSMUSG00000041762",1554.46922707186,-0.250396247592849,0.0863234894199024,-2.90067337726409,0.0037236178236744,0.0421161684170737
"ENSMUSG00000041836",1352.9598622125,0.419481182653848,0.125744275664302,3.33598631379239,0.000849973480860779,0.0159381715965588
"ENSMUSG00000041879",7521.89875654891,0.356844508661969,0.125821766573366,2.83611109890031,0.0045666557298676,0.047666042201833
"ENSMUSG00000041890",3934.45274394878,0.290264828566645,0.0871360899488065,3.33116655495076,0.00086482840922659,0.0161005369602347
"ENSMUSG00000041959",542.892078760937,-0.451541987456,0.13599829518897,-3.32020329246467,0.000899519194957343,0.0166293976985335
"ENSMUSG00000042010",452.380506457921,0.491191856472293,0.150357766723292,3.26682064503024,0.00108762562314299,0.0186766974372618
"ENSMUSG00000042073",546.673323283053,0.468178229530349,0.127678476757656,3.66685318794168,0.000245553679794043,0.00684856972206464
"ENSMUSG00000042105",4670.79885146795,-0.331625987001938,0.0897304472380182,-3.69580223000861,0.000219193555172294,0.00626871501327474
"ENSMUSG00000042133",4385.78861493086,-0.243476380813819,0.0755123584459936,-3.2243249426245,0.00126270031519473,0.0204613412498179
"ENSMUSG00000042156",2078.54048797923,-0.301102033269335,0.105181078404118,-2.86270152234479,0.00420046049839949,0.0451715136878356
