"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002685","regulation of leukocyte migration","29/1418","242/25615",0.119834710743802,2.16471517327396,4.40694430870702,7.88109014666701e-05,0.00358017587065929,0.000463630803594688,"P2ry12/Crk/P2rx4/Gcnt1/Adam17/Plvap/Il1r1/Stk10/Dnm1l/Apod/Jam3/Jam2/Akirin1/Dusp1/Tirap/Lbp/Nbl1/Padi2/Cd74/Ccl28/Fut9/Cxcl12/Mdk/Mtus1/Mmp14/Adora1/Grem1/Ptn/Lyn",29
"GO:0034219","carbohydrate transmembrane transport","21/1418","150/25615",0.14,2.52898448519041,4.54645528016358,8.32123977935564e-05,0.00372012251405637,0.000481753816843928,"Erbb4/Clip3/Erbb3/Klf15/Septin7/Myc/Cd2ap/Slc2a4/Nr4a3/Acacb/Slc5a3/Appl1/Fabp5/Sh2b2/Slc27a1/Ace/Yes1/Aqp1/Enpp1/Slc2a9/Inpp5k",21
"GO:0034341","response to type II interferon","21/1418","150/25615",0.14,2.52898448519041,4.54645528016358,8.32123977935564e-05,0.00372012251405637,0.000481753816843928,"Cdc42ep2/Aqp4/Gbp5/Snca/Irgm1/Rab11fip5/Atf3/Cldn1/Zyx/Pim1/Cd74/Gbp6/Gpr146/Stxbp2/Cdc42ep4/Actg1/Myo1c/Ptpn2/Tgtp1/Shfl/Il12rb1",21
"GO:0010906","regulation of glucose metabolic process","19/1418","129/25615",0.147286821705426,2.66061490690021,4.57729606148932,8.96746412778964e-05,0.0039774586954204,0.000515078710611736,"Pdk2/Cry1/Adcy10/Creb1/Kat2b/Acacb/Arpp19/Src/Ranbp2/Gnmt/Epm2aip1/Esrrb/Ppp1r3e/Phkb/Ogt/Ptpn2/Foxo1/Xpc/Rorc",19
"GO:0051580","regulation of neurotransmitter uptake","7/1418","21/25615",0.333333333333333,6.02139163140574,5.57263649483518,9.18017873251887e-05,0.00400290957348567,0.000518374585305016,"Syngr3/Gpm6b/Rab3b/Snca/Itgb1/Prkn/Per2",7
"GO:0034605","cellular response to heat","12/1418","60/25615",0.2,3.61283497884344,4.90507576277683,9.30741296041687e-05,0.00400290957348567,0.000518374585305016,"Chordc1/Fgf1/Hsp90aa1/Hspa1a/Hspa8/Pmp22/Xylt1/Dnajb1/Hspa1b/Eif2s1/Ier5/Lyn",12
"GO:0042304","regulation of fatty acid biosynthetic process","12/1418","60/25615",0.2,3.61283497884344,4.90507576277683,9.30741296041687e-05,0.00400290957348567,0.000518374585305016,"Erlin1/Pla2g3/Kat2b/Apoc1/Elovl5/Srebf1/Fabp5/Cd74/Angptl4/Agt/Sirt2/Cop1",12
"GO:0031647","regulation of protein stability","40/1418","383/25615",0.10443864229765,1.88659790017934,4.23200627666187,9.30909203136203e-05,0.00400290957348567,0.000518374585305016,"Insc/Pim2/Kdm8/Golga7/Ccnh/Creb1/Stk4/Hsp90aa1/Bag6/Trim37/Srebf1/Mylip/Snca/Irgm1/Ube2b/Src/Hspa1a/Pim1/Hspa8/Marchf7/Cd74/Dact1/Coa8/Tomm7/Hspd1/Usp9x/Cct4/Vps35/Pink1/Tuba1a/Cog7/Tada2a/Trim39/Mt3/Usp37/Serf2/Prkn/Hspa1b/Usp28/Ipo9",40
"GO:0014706","striated muscle tissue development","48/1418","490/25615",0.0979591836734694,1.7695518263723,4.16369523816206,9.6872834150365e-05,0.00413397480885611,0.000535347461105927,"Myl6/Med20/Eomes/Erbb4/Speg/Nr1d2/Tgfbr3/Erbb3/Cav1/Bdnf/Skil/Rbm24/Sox6/Fos/Creb1/Myc/Fgf1/Homer1/Naglu/Cacybp/S100b/Nphs1/Mapk11/Ryr1/Akirin1/Hmgcr/Nr4a1/Atf3/Kcnj11/Pim1/Hspa8/Hdac4/Pmp22/Rara/Dner/Gpc1/Itgb1/Stac3/Chd7/Cdon/Rgs2/Bmp7/Agt/Sirt2/Nfix/Arrdc2/Prickle1/Grem1",48
"GO:0110053","regulation of actin filament organization","32/1418","282/25615",0.113475177304965,2.04983544898919,4.29139540198453,9.90120797546767e-05,0.00418084418719627,0.00054141701978932,"Ctnna2/Ccdc88a/Cdc42ep2/Tjp1/Tmeff2/Whamm/Carmil2/Synpo/Cotl1/Lpar1/Clasp2/Nphs1/Fer/Kiss1r/Gmfb/Brk1/S100a10/Tgfb3/Cdc42ep4/Cyfip2/Mkks/Actg1/Kank2/Myo1c/Fermt2/Prex1/Prkn/Rock2/Sdc4/Capza1/Coro2b/Inpp5k",32
"GO:1904659","D-glucose transmembrane transport","19/1418","130/25615",0.146153846153846,2.64014863838559,4.53846113484552,9.96594775969223e-05,0.00418084418719627,0.00054141701978932,"Erbb4/Clip3/Erbb3/Klf15/Septin7/Myc/Cd2ap/Slc2a4/Nr4a3/Acacb/Appl1/Fabp5/Sh2b2/Slc27a1/Ace/Yes1/Enpp1/Slc2a9/Inpp5k",19
"GO:0051017","actin filament bundle assembly","24/1418","186/25615",0.129032258064516,2.33086127667319,4.40981810124291,0.000100697990013999,0.00418084418719627,0.00054141701978932,"Ccdc88a/Tjp1/Tmeff2/Synpo/Triobp/Lpar1/Clasp2/Kiss1r/Src/Zyx/S100a10/Ezr/Zeb2/Tgfb3/Mkks/Actg1/Kank2/Fermt2/Prkn/Rock2/Sdc4/Coro2b/Marcks/Inpp5k",24
"GO:0050773","regulation of dendrite development","21/1418","152/25615",0.138157894736842,2.49570837354317,4.47723602690656,0.000100939962623592,0.00418084418719627,0.00054141701978932,"Crk/Itpka/Caprin1/Fat3/Sema4d/Csmd3/Cdc20/Dnm1l/Sez6/Eef2k/Il1rapl1/Sgk1/Pacsin1/Elavl4/Vldlr/Bmp7/Prex1/Ptprd/Marcks/Ptn/Dgkg",21
"GO:0007519","skeletal muscle tissue development","26/1418","210/25615",0.123809523809524,2.23651689166499,4.35558162546301,0.000105754060509989,0.0043482673200932,0.000563098223297082,"Myl6/Med20/Eomes/Nr1d2/Cav1/Skil/Rbm24/Fos/Myc/Homer1/S100b/Nphs1/Ryr1/Akirin1/Hmgcr/Nr4a1/Atf3/Hspa8/Hdac4/Pmp22/Dner/Gpc1/Stac3/Cdon/Nfix/Arrdc2",26
"GO:0048008","platelet-derived growth factor receptor signaling pathway","13/1418","70/25615",0.185714285714286,3.35477533749748,4.77575018189904,0.000107298277773503,0.00437979129491407,0.000567180560675667,"Gab1/Tiparp/Il1r1/Nr4a3/Clasp2/Snca/Apod/Fer/Ston1/Src/Schip1/Ptpn2/F3",13
"GO:0003018","vascular process in circulatory system","31/1418","271/25615",0.114391143911439,2.06638162996581,4.27224132259173,0.000108880892562128,0.0044124177539746,0.000571405669156133,"Tgfbr3/Tjp1/Cav1/P2rx4/Dusp5/Npr1/Fgfbp3/Kat2b/Npr3/Plvap/Bdkrb2/Fabp5/Adra2c/Hmgcr/Src/Adcy6/Slc27a1/Ace/Bmp6/Itgb1/Zeb2/Ece1/Rgs2/Mkks/Fermt2/Agt/Ednrb/Adora1/Svep1/Rock2/Per2",31
"GO:0045859","regulation of protein kinase activity","38/1418","360/25615",0.105555555555556,1.90677401661182,4.19442744859407,0.000110437012746168,0.00444351209142259,0.000575432368731537,"Zgpat/Ubash3b/Sfrp1/Ccdc88a/Dnaja1/Cav1/Gab1/Cdc25b/Tfap4/Prkar2b/Adcy10/Fgf1/Cdk5rap1/Kat2b/Strada/Tab1/Sez6/Irgm1/Cdkn1a/Trib2/Hmgcr/Tirap/Spry4/Src/Sez6l/Pim1/Taf7/Zeb2/Mt3/Vldlr/Mmd2/Smyd3/Fgd4/Agt/Sdc4/Trib1/Lyn/Etaa1",38
"GO:0006650","glycerophospholipid metabolic process","32/1418","284/25615",0.112676056338028,2.03539998808081,4.24753742371087,0.000113080875239579,0.00451762106542234,0.000585029440051599,"Pla2g5/Pnpla8/Capn2/Etnk1/Ddhd1/Lcat/Far1/Pla2g3/Agpat5/Cept1/Itpka/Hycc1/Dbi/Serinc5/Pcyt1a/Dpm1/Abhd5/Pgap1/Ipmk/Selenoi/Apoc1/Fabp5/Hycc2/Chka/Pnpla7/Inpp5f/Tmem150a/Efr3b/Inpp4b/Dgkg/Inpp5k/Sacm1l",32
"GO:0045216","cell-cell junction organization","26/1418","211/25615",0.123222748815166,2.22591728554335,4.32859945141903,0.000114387694408785,0.00452024805745887,0.000585369634073606,"Tjp1/Cav1/Patj/Nectin1/Cd2ap/Cdh4/Nphs1/Fer/Jam3/Cdh3/Cldn1/Pmp22/Ace/Cldn11/Bmp6/Itgb1/Tgfb3/Hopx/Actg1/Myo1c/Fermt2/Ccm2/Agt/Svep1/Ildr1/Rock2",26
"GO:0070841","inclusion body assembly","9/1418","36/25615",0.25,4.5160437235543,5.1104576336129,0.00011497234539324,0.00452024805745887,0.000585369634073606,"Map2/Hsp90aa1/Trim37/Sacs/Hspa1a/Pmp22/Dnajb1/Prkn/Hspa1b",9
"GO:0046942","carboxylic acid transport","41/1418","400/25615",0.1025,1.85157792665726,4.15547774702749,0.000115554006794617,0.00452024805745887,0.000585369634073606,"Zdhhc5/Slc7a3/Septin2/Pla2g5/Pnpla8/Cck/Pla2g3/Bdnf/Ttyh1/Slc16a8/Cln8/Slc7a8/Lrrc8a/Myc/Ucp2/Bdkrb2/Sfxn5/Syt4/Acacb/Slc6a17/Snca/Fabp5/Mpc1/Kiss1r/Slc27a1/Fabp7/Slc6a12/Ace/Slco2a1/Itgb1/Slc6a20a/Slc25a15/Slc16a7/Rgs2/Grm7/Agt/Crot/Adora1/Per2/Lyn/Slc6a13",41
"GO:0072593","reactive oxygen species metabolic process","30/1418","260/25615",0.115384615384615,2.08432787240968,4.2541377042163,0.000119444378379772,0.00464020816147072,0.00060090440147934,"Cyb5r4/Pxdn/Adcy10/Ucp2/Naglu/Cygb/Gpx3/Ngfr/Slc5a3/Snca/Txn1/Cdkn1a/Fbln5/Hdac4/Cyp1b1/Ncf1/Pink1/Ddit4/Mt3/Ogt/Agt/Prex1/Sirt2/Nqo1/Prkn/Prdx2/Cycs/Foxo1/Nrros/Prdx1",30
"GO:0030900","forebrain development","47/1418","481/25615",0.0977130977130977,1.76510648654513,4.10071580886954,0.000120917317773984,0.00466525514397843,0.000604147971920347,"P2ry12/Lmx1a/Rpgrip1l/Eomes/Crk/Erbb4/Epha5/Prdm8/Nr4a2/Dbi/Fos/Pgap1/Creb1/Sun2/Hes1/Sox1/Lpar1/Nr4a3/Smc2/Tubb2b/Src/Akr1c14/Fabp7/Hspa8/Uba6/Rara/Hook3/Tubb2a/Usp9x/Chd7/Top2b/Cdon/Zeb2/Tuba1a/Cxcl12/Mdk/Mkks/Gdpd5/Elavl4/Aqp1/Fxr1/Nfix/Pcnt/Ptchd1/Uqcrq/Pals1/Ndst1",47
"GO:0008643","carbohydrate transport","21/1418","154/25615",0.136363636363636,2.46329657648416,4.40911112063308,0.000121937182091304,0.00467259963755316,0.000605099079793553,"Erbb4/Clip3/Erbb3/Klf15/Septin7/Myc/Cd2ap/Slc2a4/Nr4a3/Acacb/Slc5a3/Appl1/Fabp5/Sh2b2/Slc27a1/Ace/Yes1/Aqp1/Enpp1/Slc2a9/Inpp5k",21
"GO:0090287","regulation of cellular response to growth factor stimulus","36/1418","336/25615",0.107142857142857,1.9354473100947,4.17835254111858,0.000122772654494418,0.00467282677545308,0.000605128494026505,"Sfrp1/Gpr155/Zfp451/Tgfbr3/Cav1/Hif1an/Aspn/Skil/Adam17/Spred2/Fgf1/Fgfbp3/Vasn/Tsc22d1/Hes1/Wfikkn2/Ngfr/Ryr1/Cdh3/Spry4/Nbl1/Hspa1a/Gpc1/Itgb1/Zeb2/Tgfb3/Ing2/Itga3/Hhip/Cyfip2/Furin/Mt3/Ogt/Agt/Grem1/Pals1",36
"GO:0051962","positive regulation of nervous system development","39/1418","375/25615",0.104,1.87867418899859,4.14949154080702,0.000123698712598854,0.00467647549039827,0.000605601000602506,"Slitrk4/Mag/Bdnf/Itpka/Plxnb3/Caprin1/Skil/Sema4d/Adcy10/Aspa/Myc/Mapk8/Hes1/Sox10/Jade2/Cdh4/Dnm1l/Metrn/Ntf3/Plxnd1/Iqsec2/Eef2k/Ace/Il1rapl1/Etv5/Sgk1/Zeb2/Cxcl12/Mdk/Il1rap/Lrrn3/Nlgn3/Gjc2/Fxr1/Efna5/Ptprd/Marcks/Ptn/Lyn",39
"GO:0150063","visual system development","47/1418","482/25615",0.0975103734439834,1.76144443989255,4.08540982556098,0.000126971279309209,0.0047681947756585,0.000617478597532541,"P2ry12/Olfm3/Rpgrip1l/Slc24a5/Bdnf/Gpm6a/Nectin1/Skil/Pxdn/Fat3/Tulp3/Cln8/Col4a1/Fos/Spred2/Megf11/Rcn1/Naglu/Jmjd6/Sox1/Slc4a5/Col8a2/Nectin3/Cyp1b1/Bfsp2/Rara/Bmp6/Pknox1/Chd7/Cdon/Zeb2/B9d1/Smoc1/Aqp1/Bmp7/Fat1/Rab37/Nfix/Pou2f1/Rom1/Pcnt/Atf4/Mfrp/Prickle1/Ptn/Clic4/Nes",47
"GO:0045444","fat cell differentiation","32/1418","286/25615",0.111888111888112,2.0211664217306,4.2040374500832,0.000128921513709262,0.00479692089052116,0.000621198613587361,"Sfrp1/Mmp11/Nr4a2/Clip3/Fosl2/Tmem64/Aamdc/Creb1/Stk4/Hes1/Slc2a4/Wwtr1/Nr4a3/Srebf1/Ankrd26/Sh2b2/Trib2/Nr4a1/Pim1/Aloxe3/Dact1/Ccdc3/Rgs2/Mkks/Fermt2/Bmp7/Sirt2/Zfp36l2/Enpp1/Per2/Foxo1/Rorc",32
"GO:0061572","actin filament bundle organization","24/1418","189/25615",0.126984126984127,2.29386347863076,4.32191668822978,0.000129439370736591,0.00479692089052116,0.000621198613587361,"Ccdc88a/Tjp1/Tmeff2/Synpo/Triobp/Lpar1/Clasp2/Kiss1r/Src/Zyx/S100a10/Ezr/Zeb2/Tgfb3/Mkks/Actg1/Kank2/Fermt2/Prkn/Rock2/Sdc4/Coro2b/Marcks/Inpp5k",24
"GO:0060538","skeletal muscle organ development","27/1418","225/25615",0.12,2.16770098730606,4.25880359309642,0.000133641538758622,0.00492027965900207,0.000637173506170143,"Myl6/Med20/Eomes/Nr1d2/Cav1/Skil/Rbm24/Fos/Myc/Homer1/S100b/Nphs1/Ryr1/Akirin1/Hmgcr/Nr4a1/Atf3/Hspa8/Hdac4/Pmp22/Dner/Gpc1/Stac3/Cdon/Fxr1/Nfix/Arrdc2",27
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","23/1418","178/25615",0.129213483146067,2.33413495824155,4.32387246825263,0.000136229683013272,0.00498299872995948,0.000645295591318811,"Zdhhc5/Erbb4/Eps15/Ap3m1/Porcn/Hsp90aa1/Adam22/Cacna2d2/Lrrc7/Lpar1/Zdhhc2/Neto2/Rab11fip5/Iqsec2/Syt3/Itgb1/Vps35/Pacsin1/Ogt/Sirt2/Prkn/Gpc4/Sacm1l",23
"GO:0043549","regulation of kinase activity","40/1418","390/25615",0.102564102564103,1.85273588658638,4.10797046101419,0.000137292323308478,0.00498946875610747,0.000646133456141836,"Zgpat/Ubash3b/Sfrp1/Emp2/Ccdc88a/Dnaja1/Cav1/Gab1/Cdc25b/Tfap4/Prkar2b/Adcy10/Fgf1/Cdk5rap1/Kat2b/Strada/Tab1/Sez6/Irgm1/Cdkn1a/Trib2/Hmgcr/Tirap/Spry4/Src/Sez6l/Pim1/Taf7/Zeb2/Mt3/Vldlr/Mmd2/Smyd3/Fgd4/Agt/Prkn/Sdc4/Trib1/Lyn/Etaa1",40
"GO:0042176","regulation of protein catabolic process","43/1418","430/25615",0.1,1.80641748942172,4.08243467457121,0.000138909471303467,0.00499635313442244,0.000647024979342295,"Cyp51/Cav1/Azin2/Vps11/Azin1/Hsp90aa1/Tiparp/Kat2b/Mapk8/Bag6/Cdc20/Serpinb1a/Rnf19a/Mylip/Zdhhc2/Snca/Rybp/Trib2/Hmgcr/Xpo1/Hspa1a/Marchf7/Dact1/Abca2/Usp9x/Grin2c/Cbfa2t3/Ezr/Vps35/Plk3/Trim39/Furin/Ogt/Sirt2/Nqo1/Prkn/Desi1/Hspa1b/Cop1/Trf/Foxo1/Prickle1/Trib1",43
"GO:0036196","zymosterol metabolic process","6/1418","16/25615",0.375,6.77406558533145,5.5927609847206,0.000140931076808509,0.00499635313442244,0.000647024979342295,"Sqle/Idi1/Hmgcr/Hmgcs1/Nsdhl/Msmo1",6
"GO:0036197","zymosterol biosynthetic process","6/1418","16/25615",0.375,6.77406558533145,5.5927609847206,0.000140931076808509,0.00499635313442244,0.000647024979342295,"Sqle/Idi1/Hmgcr/Hmgcs1/Nsdhl/Msmo1",6
"GO:0051258","protein polymerization","33/1418","300/25615",0.11,1.98705923836389,4.16304336598591,0.000141029673064649,0.00499635313442244,0.000647024979342295,"Septin2/Map2/Clip3/Cdc42ep2/Cav1/Tubg2/Carmil2/Hsp90aa1/Cd2ap/Mapk8/Cotl1/Clasp2/Nphs1/Snca/Fer/Nav3/Hspa1a/Tppp/Sgk1/Lrrc49/Cdc42ep4/Tuba1a/Cyfip2/Mkks/Kank2/Orc4/Myo1c/Prex1/Prkn/Fkbp4/Pcnt/Capza1/Hspa1b",33
"GO:0099173","postsynapse organization","36/1418","339/25615",0.106194690265487,1.91831945779298,4.12036337325737,0.000146611371801043,0.00515310114661667,0.000667323760598005,"Crk/Erbb4/Epha5/Srgap3/Itpka/Caprin1/Septin7/Cc2d1a/Cpeb3/Homer1/Dnm1l/Zdhhc2/Nectin3/Hspa8/Eef2k/Dact1/Il1rapl1/Etv5/Itgb1/Usp9x/Csmd2/Dock10/Ezr/Vps35/Il1rap/Itga3/Cyfip2/Actg1/Abi3bp/Nlgn3/Rock2/Ptprd/Prickle1/Marcks/Ptn/Myo9a",36
"GO:0019217","regulation of fatty acid metabolic process","18/1418","123/25615",0.146341463414634,2.64353778939764,4.42309584950704,0.000147807864860293,0.00515310114661667,0.000667323760598005,"Erlin1/Pdk2/Pla2g3/Cav1/Kat2b/Apoc1/Elovl5/Acacb/Srebf1/Ankrd26/Snca/Fabp5/Cd74/Pdp1/Angptl4/Agt/Sirt2/Cop1",18
"GO:0051494","negative regulation of cytoskeleton organization","23/1418","179/25615",0.128491620111732,2.32109509813964,4.29370540953023,0.000148278136401084,0.00515310114661667,0.000667323760598005,"Ctnna2/Map2/Clip3/Tjp1/Tmeff2/Rbm14/Carmil2/Taok1/Kat2b/Trim37/Clasp2/Snca/Nav3/Gmfb/Sgk1/Mkks/Kank2/Prkn/Fkbp4/Capza1/Coro2b/Map6d1/Inpp5k",23
"GO:0009308","amine metabolic process","16/1418","102/25615",0.156862745098039,2.83359606183799,4.49178587022785,0.000149113347576517,0.00515310114661667,0.000667323760598005,"Nr4a2/Azin2/Gde1/Azin1/Npr1/Sncb/Smox/Snca/Chka/Amd1/Vps35/Sat2/Prkn/Paox/Cyp2d22/Gpr37",16
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","14/1418","82/25615",0.170731707317073,3.08412742096391,4.57589791415335,0.000151871811085252,0.00521642629172698,0.000675524332015698,"Wnk2/Cav1/Spred2/Dusp3/Ankrd26/Dusp1/Atf3/Spry4/Synj2bp/Ezr/Dusp6/Ptpn2/Dusp4/Lyn",14
"GO:0008202","steroid metabolic process","40/1418","392/25615",0.102040816326531,1.84328315247114,4.07299749707351,0.00015300960781731,0.00522365527778732,0.000676460481729403,"Abca1/Erlin1/Cyp51/Lcat/Sc5d/Sqle/Cln8/Creb1/Cyb5r3/Stard4/Fgf1/Tiparp/Apoc1/Idi1/Srebf1/Atp1a1/Hmgcr/Hmgcs1/Akr1c14/Cyp1b1/Pmp22/Cyp3a13/Schip1/Bmp6/Nsdhl/Abca2/Ccdc3/Gpr146/Pctp/Vldlr/Ldlrap1/Agt/Ednrb/Enpp1/Hsd17b11/Msmo1/Cyp2d22/Cln6/Ebp/Rorc",40
"GO:0030534","adult behavior","25/1418","203/25615",0.123152709359606,2.22465208056862,4.24069829924623,0.000154803027276206,0.00525304489546306,0.000680266421033115,"Ppp1r1b/Nr4a2/Bdnf/Cln8/Fgfbp3/Homer1/Naglu/Adam22/Nr4a3/Ehmt2/Sez6/Snca/Sez6l/Pmp22/Fosb/Mafg/Chd7/Tuba1a/Inpp5f/Cxcl12/Nlgn3/Grm7/Prkn/Enpp1/Cnp",25
"GO:0110020","regulation of actomyosin structure organization","17/1418","113/25615",0.150442477876106,2.71761923187338,4.42970750926,0.000158756155427723,0.00534740065511769,0.000692485439945281,"Ccdc88a/Tjp1/Tmeff2/Synpo/Lpar1/Clasp2/Kiss1r/S100a10/Tgfb3/Mkks/Actg1/Kank2/Fermt2/Rock2/Sdc4/Coro2b/Inpp5k",17
"GO:0006665","sphingolipid metabolic process","21/1418","157/25615",0.133757961783439,2.41622721515007,4.3089025947798,0.000160685639929,0.00534740065511769,0.000692485439945281,"Sgms2/Cln8/Plekha8/A4galt/Naglu/Elovl5/Etnppl/B3galt1/Gal3st1/Aloxe3/St8sia3/Abca2/Fut9/Crem/St8sia4/Fa2h/Neu4/B3galt2/Hacd1/Acer2/Cln6",21
"GO:0007160","cell-matrix adhesion","29/1418","252/25615",0.115079365079365,2.07881377750912,4.16622287862783,0.000161023061032565,0.00534740065511769,0.000692485439945281,"Emp2/Gpm6b/Whamm/Dusp3/Clasp2/Apod/Jam3/Ston1/Src/Zyx/Nid1/S100a10/Ccl28/Itgb1/Ptprk/Col5a3/Itga3/Actg1/Mmp14/Fermt2/Efna5/Agt/Acer2/Tmem8b/Svep1/Sdc4/Coro2b/Grem1/Bcl6",29
"GO:0050769","positive regulation of neurogenesis","34/1418","315/25615",0.107936507936508,1.94978395683614,4.10597122579306,0.000162303712537159,0.00534740065511769,0.000692485439945281,"Mag/Bdnf/Itpka/Plxnb3/Caprin1/Skil/Sema4d/Adcy10/Aspa/Myc/Mapk8/Hes1/Sox10/Jade2/Cdh4/Dnm1l/Metrn/Ntf3/Plxnd1/Eef2k/Ace/Il1rapl1/Etv5/Sgk1/Zeb2/Cxcl12/Mdk/Gjc2/Fxr1/Efna5/Ptprd/Marcks/Ptn/Lyn",34
"GO:0048863","stem cell differentiation","31/1418","277/25615",0.111913357400722,2.02162246108568,4.13847377079968,0.000162330110425195,0.00534740065511769,0.000692485439945281,"Sfrp1/Eomes/Erbb4/Mta3/Sema4b/A2m/Ttyh1/Gpm6a/Rbm24/Sema3b/Sema4d/Sox6/Zfp281/Hes1/Sox10/Tcf7l1/Esrrb/Zeb2/Kbtbd8/Nudt21/Bmp7/Ednrb/Zfp36l2/Radil/Prickle1/Grem1/Ptn/Mta1/Smad9/N4bp2l2/Etv4",31
"GO:0009416","response to light stimulus","37/1418","354/25615",0.104519774011299,1.88806347764417,4.07301891614726,0.000164834773409351,0.00539833882915624,0.000699081905430869,"Dcun1d3/Cry1/Ppp1r1b/Cck/Deaf1/Mapk13/Frmpd1/Fos/Creb1/Myc/Mapk8/Synpo/Jund/Cops9/Mapk11/Bhlhe40/Cdkn1a/Cacna1e/Hmgcr/Dusp1/Ube2b/Cirbp/Tipin/Xpa/Itgb1/Ptprk/Sgk1/Tuba1a/Aqp1/Nlgn3/Ercc4/Per2/Rom1/Eif2s1/Usp28/Xpc/Mta1",37
"GO:0007517","muscle organ development","39/1418","381/25615",0.102362204724409,1.8490887686994,4.04220737913367,0.000172257711995376,0.00560883058768759,0.00072634047223976,"Myl6/Med20/Eomes/Nr1d2/Tgfbr3/Btbd1/Erbb3/Cav1/Bdnf/Skil/Rbm24/Alx4/Fos/Creb1/Myc/Homer1/Naglu/Jph1/S100b/Nphs1/Ryr1/Akirin1/Hmgcr/Nr4a1/Atf3/Hspa8/Hdac4/Pmp22/Dner/Gpc1/Itgb1/Stac3/Chd7/Cdon/Tcf23/Fxr1/Sirt2/Nfix/Arrdc2",39
"GO:0006664","glycolipid metabolic process","17/1418","114/25615",0.149122807017544,2.69378046668151,4.38759967787561,0.00017710693908822,0.00571823767368161,0.000740508629623889,"Dpm1/Pgap1/Plekha8/A4galt/Naglu/Sccpdh/B3galt1/Gal3st1/St8sia3/Abca2/Fut9/Crem/St8sia4/Fa2h/Neu4/B3galt2/Cln6",17
"GO:0048880","sensory system development","47/1418","489/25615",0.0961145194274029,1.73622948881024,3.97925725020666,0.000177648072589079,0.00571823767368161,0.000740508629623889,"P2ry12/Olfm3/Rpgrip1l/Slc24a5/Bdnf/Gpm6a/Nectin1/Skil/Pxdn/Fat3/Tulp3/Cln8/Col4a1/Fos/Spred2/Megf11/Rcn1/Naglu/Jmjd6/Sox1/Slc4a5/Col8a2/Nectin3/Cyp1b1/Bfsp2/Rara/Bmp6/Pknox1/Chd7/Cdon/Zeb2/B9d1/Smoc1/Aqp1/Bmp7/Fat1/Rab37/Nfix/Pou2f1/Rom1/Pcnt/Atf4/Mfrp/Prickle1/Ptn/Clic4/Nes",47
"GO:0051963","regulation of synapse assembly","26/1418","217/25615",0.119815668202765,2.16437118548225,4.16982292559249,0.000180715602587294,0.00575765030814481,0.000745612544081754,"Slitrk4/Srgap3/Bdnf/Nectin1/Sema4d/Cc2d1a/Cpeb3/Snca/Nectin3/Iqsec2/Eef2k/Il1rapl1/Usp9x/Dock10/Vps35/Il1rap/Lrrn3/Cyfip2/Abi3bp/Ogt/Vldlr/Nlgn3/Efna5/Gpc4/Ptprd/Prickle1",26
"GO:0031670","cellular response to nutrient","11/1418","55/25615",0.2,3.61283497884344,4.69579314229434,0.000180916759194325,0.00575765030814481,0.000745612544081754,"Sfrp1/Pdk2/Kat2b/Mlx/Mat2a/Pim1/Cdon/Gprin3/Kank2/Ogt/Phex",11
"GO:0036465","synaptic vesicle recycling","16/1418","104/25615",0.153846153846154,2.77910382987957,4.40098895501611,0.000188045998750296,0.00595040689995056,0.000770574416566698,"Capn2/Dennd1a/Slc2a4/Dnm1l/Sncb/Snca/Ston1/Otof/Dnajc6/Pacsin1/Actg1/Nlgn3/Stx1a/Prkn/Dnm1/Git2",16
"GO:0048588","developmental cell growth","32/1418","292/25615",0.10958904109589,1.97963560484572,4.07562732379453,0.000189086248019022,0.00595040689995056,0.000770574416566698,"Map2/Mag/Bdnf/Septin7/Sema4d/Adcy10/Cd2ap/Syt2/Nrn1/Syt4/Jade2/Cdh4/S100b/Clasp2/Ndn/Syt3/Itgb1/Usp9x/Barhl2/Spag9/Ttl/Zeb2/Cxcl12/Rgs2/Cyfip2/Mt3/Nlgn3/Efna5/Agt/Nfix/Prkn/Prickle1",32
"GO:0006109","regulation of carbohydrate metabolic process","26/1418","218/25615",0.119266055045872,2.15444287729196,4.14386445860294,0.000194600979226204,0.00608377074544612,0.000787844961112936,"Pdk2/Cry1/Adcy10/Creb1/Myc/Kat2b/Acacb/Snca/Arpp19/Src/Ranbp2/Hdac4/Gnmt/Epm2aip1/Esrrb/Cbfa2t3/Ddit4/Ppp1r3e/Phkb/Ogt/Ptpn2/Enpp1/Foxo1/Xpc/Inpp5k/Rorc",26
"GO:0032868","response to insulin","35/1418","331/25615",0.105740181268882,1.91010912778732,4.03441557634947,0.00019548420112298,0.00608377074544612,0.000787844961112936,"Pck2/Pdk2/Cyp51/Cry1/Phip/Klf15/Fos/Cd2ap/Kat2b/Ucp2/Slc2a4/Cp/Srebf1/Appl1/Ankrd26/Fer/Sh2b2/Tns2/Src/Slc27a1/Ptpre/Eef2k/Epm2aip1/Srsf3/Sgk1/Myo1c/Ogt/Ptpn2/Agt/Enpp1/Foxo1/Grb14/Marcks/Inpp5k/Lyn",35
